Angles-min,Angles-max,Angles-avg,Angles-std,Curves-min,Curves-max,Curves-avg,Curves-std,deltaCurves-min,deltaCurves-max,deltaCurves-avg,deltaCurves-std,hVelocity-min,hVelocity-max,hVelocity-avg,hVelocity-std,vVeclocity-min,vVeclocity-max,vVeclocity-avg,vVeclocity-std,Velocity-min,Velocity-max,Velocity-avg,Velocity-std,Acceleration-min,Acceleration-max,Acceleration-avg,Acceleration-std,Jerk-min,Jerk-max,Jerk-avg,Jerk-std,Angular velocity-min,Angular velocity-max,Angular velocity-avg,Angular velocity-std,
-2.896614,3.141593,0.468663,1.769416,-1.464480,3.141593,0.108304,0.590224,-0.883573,2.714767,0.097654,0.497401,-40.000000,44.000000,0.520000,10.965992,-74.000000,35.000000,-0.960000,14.530899,0.000000,86.092973,11.036114,14.462586,-21.748256,32.276157,-0.073026,7.835625,-26.522987,18.013199,0.104755,6.439900,-3.019103,2.787280,-0.011590,1.053671,
-3.103150,3.141593,-0.164173,1.966590,-4.712389,4.712389,0.017140,0.949015,-8.639380,4.760031,0.008240,1.049781,-39.000000,54.000000,-0.388626,10.828563,-39.000000,36.000000,-0.127962,9.005169,0.000000,60.802960,8.839045,10.955286,-27.360099,30.401480,0.070435,6.982325,-28.880790,15.436442,-0.026631,5.828216,-3.112215,3.112215,0.016396,1.174843,
-3.112189,3.141593,0.217657,1.892782,-3.141593,5.034140,0.024414,0.617596,-3.627286,5.135886,0.008138,0.671680,-87.000000,77.000000,0.186603,19.619178,-56.000000,53.000000,0.090909,13.723799,0.000000,87.982953,15.105895,18.547586,-26.577402,43.071780,-0.029248,9.507767,-29.063011,21.535890,-0.036677,7.314481,-3.108309,3.023697,-0.009135,0.961807,
-3.108818,3.141593,-0.023525,1.858062,-4.413890,4.712389,-0.001303,0.630073,-4.738406,7.787413,-0.000913,0.613723,-72.000000,66.000000,-0.045455,15.710732,-51.000000,69.000000,-0.070455,13.326530,0.000000,78.230429,13.856087,15.231613,-29.194686,27.148664,0.001717,8.988871,-27.536359,24.745564,-0.060909,7.451522,-3.110383,3.070644,-0.004658,1.056336,
0.000000,0.321751,0.160875,0.227512,0.101746,0.101746,0.101746,0.000000,NaN,NaN,NaN,NaN,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.160875,0.160875,0.160875,0.000000,
-0.876058,3.141593,1.305518,1.281258,-1.557284,0.310125,-0.070044,0.395457,-1.563178,0.129988,-0.094261,0.376858,-43.000000,65.000000,3.631579,23.723431,-3.000000,21.000000,3.526316,6.585914,0.000000,65.007692,14.799759,20.050458,-28.968312,21.780690,-1.284678,10.627078,-17.830169,13.834423,0.193032,7.811559,-2.008825,1.338973,-0.050251,0.690693,
-3.050933,2.983824,0.112148,1.789806,-0.695327,0.713285,0.013927,0.216797,-0.106370,0.150404,0.004126,0.039096,-29.000000,63.000000,2.195122,16.770837,-56.000000,42.000000,1.024390,20.283599,1.414214,75.716577,19.534097,17.537945,-33.248516,25.978597,-0.373265,12.999227,-27.168147,22.264496,-0.403402,11.654421,-2.715339,3.017378,-0.003027,1.215995,
-2.863293,3.141593,0.132269,1.824322,-2.992703,3.559674,0.042869,0.691364,-3.008266,3.141593,0.058844,0.691227,-52.000000,42.000000,-0.155556,14.702985,-39.000000,68.000000,0.855556,12.988812,0.000000,85.603738,12.776133,14.852208,-26.856650,35.023695,0.077116,8.153941,-30.940172,16.118909,-0.021786,6.584699,-2.836556,2.601097,-0.018579,0.994637,
-3.064821,3.141593,0.117889,1.832298,-3.427644,3.197091,0.032045,0.559557,-3.426942,3.178981,0.032762,0.503473,-55.000000,49.000000,-0.127451,15.258154,-70.000000,94.000000,-0.230392,19.407755,0.000000,102.956301,17.017210,17.847407,-41.629293,35.732307,-0.036307,10.815906,-34.676748,21.047385,-0.058244,8.785937,-2.840766,3.091758,0.015395,1.001044,
-2.582993,3.141593,-0.256292,1.733038,-1.570796,0.209675,-0.068865,0.361922,-1.684196,0.281700,-0.053948,0.362705,-34.000000,40.000000,-0.625000,17.623632,-25.000000,74.000000,0.041667,20.100788,0.000000,81.437092,17.674517,19.724928,-35.128376,17.975415,-0.296669,10.256937,-26.551896,16.350242,0.099330,7.941278,-2.794224,2.759146,-0.038298,0.906252,
-3.081061,2.819842,-0.341848,1.674116,-1.570796,1.656545,-0.004058,0.376021,-1.258535,0.564901,-0.012914,0.218835,-57.000000,57.000000,1.795455,19.168263,-51.000000,43.000000,-1.181818,19.277982,0.000000,62.968246,18.712232,19.634157,-26.030270,21.594247,-0.555404,10.916989,-19.877020,23.108252,0.248137,8.525559,-1.953497,2.619228,-0.039579,0.883707,
0.000000,0.785398,0.392699,0.555360,-0.785398,-0.785398,-0.785398,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.392699,-0.392699,-0.392699,0.000000,
-3.017238,3.141593,-0.053885,1.878548,-3.660011,5.819538,0.066829,0.751384,-2.838801,5.963429,0.057756,0.653740,-50.000000,56.000000,-0.052419,11.526573,-48.000000,51.000000,0.064516,13.566442,0.000000,58.830264,12.127774,13.020642,-24.805360,27.540150,0.051487,7.995321,-23.419040,21.401542,-0.032761,6.804830,-3.070644,3.042895,-0.006609,1.060832,
-2.356194,3.141593,0.654776,1.867410,-4.390638,2.748894,0.010364,0.837857,-4.339765,1.420617,-0.024125,0.731621,-51.000000,32.000000,-1.934783,13.823333,-31.000000,20.000000,-0.304348,13.090912,0.000000,54.424259,13.814192,13.088360,-22.711811,20.411394,-0.138334,7.235387,-11.955856,11.605906,-0.053818,5.654844,-2.509978,2.748894,0.009584,1.017877,
-3.030935,3.141593,0.012967,1.836397,-1.274645,2.356194,0.024448,0.425843,-2.356194,2.684043,0.029547,0.404109,-46.000000,41.000000,0.337838,11.661060,-64.000000,71.000000,-0.168919,19.068580,0.000000,78.294317,14.838028,16.675427,-28.552348,35.984881,-0.034329,10.347638,-32.268614,25.512400,-0.025438,8.873776,-3.032258,2.847591,-0.005810,1.014096,
-2.629203,3.141593,0.541070,1.802344,-3.166881,5.770796,-0.015004,1.042900,-4.063495,5.954209,-0.060217,0.999088,-75.000000,67.000000,0.833333,21.790318,-52.000000,64.000000,-0.242424,20.805370,0.000000,79.056942,21.156018,21.306883,-31.475925,27.018475,0.007032,11.895071,-22.555330,23.864784,-0.102060,9.328677,-2.714066,2.885398,0.017850,0.986159,
-3.129688,3.141593,-0.015187,1.951354,-2.356194,5.497787,0.019200,0.707777,-3.926991,5.718589,0.042100,0.755285,-45.000000,47.000000,-0.607143,17.646865,-34.000000,57.000000,0.044643,12.130958,0.000000,67.416615,15.826565,14.359987,-22.021729,24.093726,-0.079048,8.624050,-20.129443,13.404202,-0.063861,7.086335,-3.019103,2.843493,0.000092,1.160959,
-2.896614,3.141593,0.196656,1.831951,-4.712389,5.431219,0.048120,0.972663,-6.746833,5.455225,0.090754,1.132626,-73.000000,56.000000,-0.441964,16.929986,-68.000000,89.000000,0.227679,19.413068,0.000000,93.861600,16.416393,19.825071,-29.942256,32.981877,-0.020407,10.836418,-28.699048,26.612242,-0.061440,8.614630,-2.478684,3.002443,0.025073,0.951248,
-3.101614,3.141593,0.581377,1.876897,-2.677945,0.965525,-0.047381,0.389352,-2.583541,1.178097,-0.032306,0.331551,-47.000000,87.000000,0.495798,17.554696,-82.000000,52.000000,-0.974790,16.716714,0.000000,104.637469,16.290689,17.921675,-35.509522,39.071780,0.006747,11.410034,-37.290651,28.839849,-0.114539,9.634447,-2.604406,2.956761,0.008341,0.827917,
-3.119374,3.141593,0.151008,1.939734,-3.887523,5.497787,0.061501,1.219242,-6.636416,5.825636,0.017554,1.363866,-54.000000,40.000000,-1.000000,13.912275,-42.000000,38.000000,0.287037,10.278415,0.000000,59.093147,11.584040,12.839222,-22.745838,19.233519,0.083481,7.963851,-20.646206,14.150810,-0.010926,6.717088,-2.920406,2.919247,0.025816,1.102558,
-3.079174,3.141593,0.200726,1.794954,-2.602576,5.176037,0.079756,0.838040,-2.850383,6.333434,0.064188,0.860694,-43.000000,53.000000,1.139860,14.699622,-69.000000,46.000000,-0.391608,14.814361,0.000000,69.115845,14.566862,14.943870,-29.285949,32.496370,0.027633,8.896627,-26.103969,19.956665,-0.019905,7.401952,-2.963259,3.079415,-0.005800,1.215019,
-3.096169,3.141593,0.200314,1.942164,-1.570796,5.819538,0.041754,0.615197,-1.315311,5.969239,0.046497,0.612505,-87.000000,80.000000,-0.228070,22.699279,-61.000000,41.000000,0.552632,15.009786,0.000000,90.520716,19.393536,19.012467,-27.225741,32.054696,0.005637,9.978918,-25.560671,22.360565,-0.021786,8.021385,-3.040580,3.118881,0.006176,1.083345,
-2.677945,3.141593,1.170077,1.796373,-2.356194,5.819538,-0.021605,1.301868,-4.087866,7.120826,0.091279,1.648273,-44.000000,47.000000,-3.444444,18.750043,-34.000000,32.000000,2.888889,13.457435,0.000000,54.817880,15.231623,17.684127,-18.258669,21.502064,-0.162126,8.959952,-19.880366,9.884219,-0.293293,6.379221,-2.909769,2.909769,-0.055885,1.206206,
-3.087101,3.141593,0.265774,1.869021,-0.722436,5.034140,0.097556,0.712453,-1.173999,5.050647,0.079860,0.678608,-52.000000,87.000000,0.547945,19.795511,-68.000000,48.000000,-1.383562,19.044269,0.000000,103.479467,17.244588,21.337423,-28.772475,36.739733,-0.669594,10.925741,-31.538847,16.225779,0.190221,8.147295,-2.831468,2.539781,0.026790,1.072743,
-3.113822,3.141593,0.071509,1.864695,-3.887523,5.431219,-0.008415,0.682226,-2.835507,5.436192,0.029331,0.615198,-89.000000,47.000000,-0.937500,21.531062,-45.000000,53.000000,0.890625,17.548688,0.000000,99.729635,20.272820,18.947427,-33.311872,35.546996,-0.228135,11.041396,-34.429434,21.320964,0.059916,9.266551,-2.939147,3.076561,0.012535,0.997558,
-3.041924,3.141593,0.423683,1.822729,-1.570796,6.183517,0.146021,0.892882,-2.858082,6.798800,0.109442,0.923258,-57.000000,40.000000,0.626667,11.104474,-62.000000,45.000000,-0.206667,14.137055,0.000000,62.801274,11.389754,13.892692,-17.346568,28.746365,-0.195643,6.875144,-22.769345,18.786868,-0.027049,5.813230,-3.091758,3.091758,0.005005,1.004899,
-2.709680,1.249046,-0.722341,1.366719,-0.700222,0.240786,-0.063891,0.222152,-0.220127,0.044640,-0.020156,0.068085,-64.000000,12.000000,-2.000000,17.965244,-29.000000,36.000000,-0.235294,15.578549,1.000000,70.263789,14.591239,18.534811,-31.777792,16.310364,-1.125782,11.655885,-24.044078,17.471446,-0.730768,10.157182,-1.107149,1.590124,-0.014740,0.618208,
-3.067654,3.141593,-0.156780,1.844637,-1.570796,5.034140,0.007230,0.696340,-2.677945,5.032518,0.009314,0.672739,-40.000000,62.000000,0.197917,15.771139,-36.000000,105.000000,-0.031250,20.211749,0.000000,105.801701,15.608642,20.275354,-51.098075,49.470460,-0.031235,11.695777,-41.746415,35.195161,-0.067413,9.661984,-2.928050,2.470512,-0.003908,0.773031,
-2.802895,3.141593,-0.126572,1.740404,-0.785398,0.303251,-0.023234,0.169021,-0.377024,0.130083,-0.004220,0.062753,-58.000000,71.000000,-0.826923,19.194281,-57.000000,85.000000,-0.250000,22.804261,0.000000,110.751975,19.695357,22.219419,-48.375988,32.041464,0.128608,13.516044,-40.208726,16.018682,-0.285511,10.193466,-2.285246,2.501733,0.013898,0.751378,
-2.922924,3.141593,-0.249432,1.670459,-0.417492,3.032258,0.304304,0.946718,-0.148649,1.579986,0.168738,0.510501,-4.000000,12.000000,0.909091,3.961175,-10.000000,11.000000,-0.818182,5.363174,0.000000,16.278821,4.266938,5.106130,-7.021376,4.500000,-0.708039,3.349931,-4.500000,2.404508,0.123814,2.265261,-0.907887,3.032258,0.167299,1.062675,
0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-2.533791,3.141593,0.406880,1.600750,-2.361021,0.866377,-0.007927,0.318034,-2.114020,0.392699,-0.025317,0.235807,-50.000000,53.000000,0.666667,13.195757,-60.000000,36.000000,-0.079365,15.046915,0.000000,66.211781,13.533735,14.709341,-31.987857,26.716237,-0.002067,8.997449,-19.167596,21.619570,-0.061503,7.297379,-2.723521,2.266647,0.025749,0.881501,
-2.896614,3.141593,-0.075709,1.920822,-1.218660,4.712389,0.296666,1.051786,-0.860612,4.589900,0.264802,0.961323,-35.000000,26.000000,-2.595238,9.894713,-57.000000,50.000000,-0.333333,18.149335,0.000000,63.953108,11.981247,16.948911,-30.173778,27.675391,-0.695048,10.937347,-28.924585,27.613550,0.167843,10.121846,-2.933687,2.356194,-0.026279,1.007190,
-3.024484,3.141593,0.130776,1.741809,-4.712389,4.712389,0.013093,0.640671,-5.421015,4.248741,0.011528,0.584774,-50.000000,51.000000,0.147239,13.483315,-61.000000,50.000000,0.024540,14.677644,0.000000,73.498299,13.263243,14.859357,-25.499371,26.215076,0.010641,8.506461,-25.222840,24.410419,-0.056501,6.975780,-2.967207,2.818213,0.002231,1.081559,
-2.896614,3.141593,0.136199,1.802771,-1.963495,3.141593,-0.062085,0.579511,-2.356194,2.553590,0.007953,0.495398,-90.000000,100.000000,0.081081,22.486987,-48.000000,50.000000,0.351351,13.272107,0.000000,110.923397,14.690672,21.521454,-39.779411,44.783020,0.059617,10.760838,-25.353049,24.424696,0.088565,7.956211,-2.701550,2.427143,0.052482,0.936544,
-1.712693,-1.712693,-1.712693,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-3.054854,3.141593,0.056308,1.851081,-2.314794,5.856558,0.108864,0.994131,-7.427354,5.912878,0.001695,1.290703,-37.000000,37.000000,-0.802632,12.594199,-54.000000,41.000000,0.263158,14.148139,0.000000,61.400326,11.746000,14.822233,-24.596748,20.933043,0.087207,7.796429,-18.248377,20.053763,-0.010723,6.464706,-2.963870,3.011778,0.032375,1.095101,
-2.999696,3.141593,0.199686,1.745860,-2.356194,4.369365,0.042012,0.536871,-1.800834,4.369837,0.048753,0.473294,-63.000000,73.000000,-0.144737,15.382284,-85.000000,86.000000,0.263158,22.069948,0.000000,103.730420,16.939540,20.855209,-46.365210,42.656691,-0.047525,12.768265,-31.449919,27.357685,-0.035584,10.702334,-2.694888,2.912594,0.016744,0.927472,
-3.064228,3.141593,0.250451,1.785040,-2.356194,0.398687,-0.058035,0.382544,-1.377441,0.039134,-0.035623,0.207375,-64.000000,50.000000,-0.765957,20.486701,-88.000000,63.000000,0.531915,26.504184,0.000000,94.704805,24.908131,22.117028,-44.852402,44.659820,-0.012655,16.617561,-44.756111,37.296957,-0.047253,15.925979,-2.539722,2.990150,0.000000,1.098095,
-3.025007,3.141593,0.059059,1.976920,-3.887523,3.926991,-0.046520,0.826104,-5.525695,2.816270,-0.031264,0.794893,-55.000000,63.000000,0.826087,21.845686,-59.000000,52.000000,-0.681159,21.215625,0.000000,76.843998,22.647484,20.200215,-31.902797,28.454522,0.009089,10.648340,-21.289622,23.371802,-0.130696,8.577570,-3.000977,2.882243,-0.038110,1.174638,
-2.999696,3.141593,0.794403,1.796897,-1.431646,1.570796,0.006176,0.564735,-1.249046,1.613844,0.012867,0.521533,-98.000000,22.000000,-7.379310,21.561231,-14.000000,30.000000,3.172414,9.285430,0.000000,98.994949,13.814708,20.500402,-46.295913,32.468088,-0.590335,12.898473,-39.382000,22.577952,-0.611817,10.665633,-3.041266,2.968097,0.075515,1.077695,
2.034444,2.677945,2.356194,0.455024,-0.287782,-0.287782,-0.287782,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.321751,-0.321751,-0.321751,0.000000,
-3.034314,3.141593,-0.066568,1.760948,-2.896614,5.771955,0.017947,0.646614,-2.534260,5.771979,0.023462,0.681468,-85.000000,91.000000,0.677419,21.277655,-77.000000,52.000000,0.016129,18.742487,0.000000,91.547802,19.025363,20.989523,-33.174689,43.831641,0.038513,11.761594,-32.005107,27.889407,-0.045129,9.627672,-2.995087,2.885977,0.012618,0.936453,
0.000000,0.785398,0.261799,0.453450,-0.785398,0.555360,-0.115019,0.948059,-1.340759,-1.340759,-1.340759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,-0.392699,0.392699,0.000000,0.555360,
-3.030935,3.141593,0.136985,1.810702,-4.712389,5.092895,-0.014490,0.624264,-6.087184,4.892413,-0.022293,0.619339,-65.000000,59.000000,0.289593,15.601496,-58.000000,83.000000,-0.285068,15.300481,0.000000,97.000000,14.872882,15.983404,-39.000000,40.381966,-0.054292,10.260275,-39.690983,33.227066,0.045250,9.023840,-2.909769,2.546448,0.004283,0.956518,
-3.017238,3.141593,0.350217,1.848998,-4.712389,5.733332,0.062699,0.694854,-6.283185,6.349753,0.027401,0.695102,-67.000000,76.000000,-0.021692,13.156399,-48.000000,60.000000,0.136659,14.047775,0.000000,77.466122,12.845476,14.320790,-30.733061,29.848477,0.043808,8.190951,-23.483061,23.192635,-0.042070,6.578844,-3.009354,2.980717,0.005530,0.970013,
0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-2.487510,2.896614,-0.139937,1.681037,-0.450623,1.203575,0.178964,0.558064,-0.151276,0.884591,0.146274,0.418508,-15.000000,16.000000,0.000000,10.059821,-11.000000,6.000000,-1.000000,5.585696,0.000000,18.601075,7.236290,8.412094,-9.300538,8.544004,-0.085681,8.033899,-8.399150,8.922271,-1.506057,8.133497,-0.896386,1.260672,0.256073,0.801870,
-1.815775,1.716106,-0.866968,1.463806,-0.539704,0.018999,-0.173562,0.254714,-0.003392,0.094104,0.032782,0.053392,0.000000,2.000000,0.750000,0.957427,-11.000000,-2.000000,-5.250000,4.272002,2.000000,11.180340,5.354102,4.294740,-2.590170,4.590170,0.627322,3.647737,-3.590170,2.354102,-0.618034,4.203235,-1.453198,0.212416,-0.421255,0.721614,
-2.677945,2.819842,-0.038831,1.800879,-2.446601,0.570039,-0.130786,0.807641,-1.116258,1.890884,0.084471,0.728691,-5.000000,22.000000,3.909091,8.263831,-23.000000,2.000000,-4.090909,8.993937,0.000000,30.413813,7.896457,10.761531,-13.085586,1.578502,-1.400893,4.394890,-7.141783,6.272702,-0.094332,3.612883,-2.735383,1.802620,-0.098675,1.203946,
-2.930499,3.141593,0.514300,1.922704,-0.468747,1.110195,0.051404,0.357753,-0.258511,1.254145,0.052900,0.310691,-49.000000,69.000000,-1.250000,25.354072,-64.000000,50.000000,0.000000,22.478059,0.000000,94.111636,19.852401,27.108596,-31.173438,25.416733,-1.269300,11.723857,-28.295085,9.051776,-0.404864,8.030877,-3.036046,2.482472,-0.050488,0.959705,
-3.101211,2.889903,-0.155257,1.817108,-1.299415,0.090859,-0.157669,0.408617,-0.466430,0.514017,0.015582,0.212464,-57.000000,29.000000,-7.230769,24.708817,-32.000000,41.000000,0.692308,17.480392,0.000000,59.774577,22.617982,20.470608,-16.092259,23.402366,-1.310482,11.054544,-9.627088,11.142166,-0.095360,7.216798,-2.203255,2.968462,0.094884,1.136260,
-2.904058,3.141593,-0.440494,1.656167,-2.356194,1.107149,-0.081789,0.543534,-1.672503,1.251040,-0.022286,0.420761,-52.000000,52.000000,-0.741935,18.527399,-67.000000,64.000000,1.741935,20.869384,0.000000,72.235725,17.787357,21.343936,-29.152580,24.107450,-0.858720,12.803381,-23.862657,19.468118,0.398928,9.303358,-2.356194,2.966436,-0.029871,0.978435,
-3.041924,3.141593,0.565290,1.809341,-2.356194,2.273620,-0.054679,0.622132,-2.314907,1.142711,-0.038774,0.473751,-79.000000,60.000000,-0.156250,23.570224,-54.000000,44.000000,-1.031250,20.314438,0.000000,82.861330,22.355267,21.294967,-22.716190,28.890729,-0.503656,11.554261,-24.753368,18.415040,0.091052,8.999127,-2.762355,2.939421,0.005776,1.034322,
-0.507099,-0.375271,-0.441185,0.093216,-0.004268,-0.004268,-0.004268,0.000000,NaN,NaN,NaN,NaN,13.000000,13.000000,13.000000,0.000000,-7.000000,-7.000000,-7.000000,0.000000,14.764823,14.764823,14.764823,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.065914,-0.065914,-0.065914,0.000000,
-1.107149,1.222025,0.309098,1.243488,0.034995,0.073343,0.054169,0.027116,-0.003276,-0.003276,-0.003276,0.000000,2.000000,4.000000,3.000000,1.414214,4.000000,5.000000,4.500000,0.707107,5.385165,5.656854,5.521010,0.192113,-0.135845,-0.135845,-0.135845,0.000000,NaN,NaN,NaN,NaN,0.204803,0.479892,0.342348,0.194517,
-2.677945,3.141593,0.498583,1.827087,-1.598342,1.107149,-0.012192,0.486890,-0.707569,1.107149,0.043333,0.297599,-48.000000,49.000000,0.413793,18.016891,-36.000000,32.000000,-0.379310,13.326702,0.000000,60.802960,13.813625,17.461518,-22.083189,18.330616,-0.028893,8.827886,-12.830978,10.600612,-0.149818,6.012863,-2.862293,2.585139,-0.103438,0.985629,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-2.955106,3.141593,-0.406837,1.905391,-1.525466,4.957368,0.340020,1.530116,-0.764687,5.294651,0.498062,1.595123,-26.000000,54.000000,3.923077,17.862724,-22.000000,26.000000,-2.076923,10.719620,0.000000,58.309519,13.019459,16.483370,-21.506230,20.954150,-0.041667,11.706580,-21.230190,8.862227,-0.136364,9.885295,-1.525466,2.478684,0.029722,1.005745,
1.570796,1.570796,1.570796,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-1.825979,3.098286,0.346805,1.588370,-0.207165,0.035929,-0.033381,0.086935,-0.084997,0.014226,-0.009804,0.031021,-150.000000,70.000000,6.000000,65.040372,-11.000000,9.000000,-2.000000,6.855655,1.000000,150.119952,41.800442,48.544448,-69.359099,19.285180,-9.319997,27.285527,-10.068448,33.965112,4.954221,14.609463,-2.462133,0.559989,-0.169299,0.885123,
-3.036716,3.141593,0.529582,2.119311,-1.570796,5.497787,0.067819,0.928378,-2.564369,6.469668,0.089389,1.049322,-56.000000,67.000000,-1.450980,21.502850,-45.000000,40.000000,1.019608,16.717045,0.000000,67.186308,19.381464,19.023303,-29.688029,28.120440,0.319293,10.966651,-19.813482,23.306319,0.227472,8.756255,-2.868198,3.033826,0.024688,1.393819,
-3.035794,3.141593,-0.673795,1.626623,-0.654037,5.034140,0.116600,0.953014,-0.487799,5.020786,0.145140,0.944620,-60.000000,63.000000,0.766667,19.709412,-17.000000,25.000000,-0.266667,10.023880,0.000000,67.779053,13.781152,17.121669,-29.119371,22.089103,-1.075204,10.503198,-24.239315,16.044953,0.511060,8.452613,-1.761050,2.517070,0.102956,0.861449,
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-1.735945,-1.570796,-1.653371,0.116778,-0.027150,-0.027150,-0.027150,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,-3.000000,-3.000000,-3.000000,0.000000,3.000000,3.000000,3.000000,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.082574,-0.082574,-0.082574,0.000000,
-2.356194,2.819842,0.323813,1.767445,-4.248741,2.776802,-0.082836,1.087729,-4.339222,2.611615,-0.024001,1.373373,-9.000000,8.000000,-0.133333,3.997700,-69.000000,59.000000,-4.000000,25.968150,0.000000,69.354164,15.899420,21.104219,-19.319667,30.204946,-0.131306,10.569689,-19.986095,21.667620,-0.045801,8.629274,-1.521573,1.963495,-0.024009,0.711486,
-3.030935,2.999696,0.079400,1.626243,-0.422095,1.587835,0.077685,0.400097,-0.108372,1.215009,0.067072,0.297099,-52.000000,38.000000,4.277778,22.148710,-11.000000,8.000000,-0.500000,5.008816,0.000000,52.469038,17.600091,14.398248,-18.668146,25.116485,-0.604417,10.586734,-21.892316,13.286516,-0.314317,8.770851,-2.990688,1.607317,-0.059018,1.174540,
-2.999696,3.141593,0.124696,1.697700,-0.839794,3.926991,0.115132,0.791994,-0.769597,4.318427,0.141567,0.816416,-79.000000,66.000000,-0.274194,23.703198,-46.000000,53.000000,-0.790323,13.323389,0.000000,95.131488,15.747341,22.091211,-28.756679,40.894912,-0.032787,11.742513,-28.744097,17.762755,-0.279315,8.624205,-2.996656,1.963495,-0.025335,0.942726,
-3.054854,3.141593,0.092818,1.877170,-2.677945,2.792822,0.040330,0.496385,-2.470596,2.787264,0.013372,0.453917,-95.000000,78.000000,-0.925926,30.797637,-27.000000,36.000000,0.358025,13.368161,0.000000,97.293371,24.049694,23.293397,-31.245968,37.103289,-0.109413,12.346125,-27.192684,31.885480,-0.033044,10.677443,-2.987504,2.613420,-0.008773,1.105981,
-2.521343,0.785398,-1.500518,1.243456,-0.209040,1.438569,0.219116,0.607771,-0.108496,1.165036,0.212370,0.534750,-22.000000,6.000000,-4.500000,9.710819,-17.000000,0.000000,-6.666667,7.737355,0.000000,27.202941,9.634648,10.973070,-7.591371,1.802776,-2.653627,3.641566,-2.454163,4.697074,0.260175,3.210271,-0.330522,0.966670,0.155172,0.478633,
-3.082837,3.141593,0.001336,1.660470,-1.893593,2.637222,0.004383,0.570598,-3.403392,1.905568,-0.036763,0.543595,-64.000000,54.000000,1.150000,18.442581,-41.000000,61.000000,0.570000,14.118728,0.000000,78.243211,14.895593,17.804815,-24.183328,30.063025,-0.065046,8.513706,-21.638664,22.022004,0.005385,6.256000,-2.803619,2.889162,-0.002380,0.893525,
-2.677945,3.141593,0.498230,2.131838,-4.261728,0.442732,-0.369573,1.157835,-4.269033,0.055207,-0.331017,1.184081,-19.000000,12.000000,-3.142857,8.151047,-7.000000,16.000000,1.000000,5.349335,0.000000,24.839485,6.656197,7.684803,-8.276473,9.870233,-0.585649,4.718257,-7.006751,4.160361,-0.223228,3.199159,-2.130864,2.257497,-0.053891,1.004086,
