numSplits,split,accuracy,precision,recall,model
5,2,0.5455490670844609,0.5444115497717055,0.5512565751022793,Multi-layer Perceptron,stats-items-onehot
5,3,0.5320609599772113,0.5326792811189426,0.4897720631209819,Multi-layer Perceptron,stats-items-onehot
5,4,0.5540521293263068,0.5534295207436425,0.5338983050847458,Multi-layer Perceptron,stats-items-onehot
5,5,0.555761287565874,0.5518105082243012,0.575219170075979,Multi-layer Perceptron,stats-items-onehot
5,1,0.6502065232872811,0.6239627226016186,0.7361776738749269,Multi-layer Perceptron,stats-items-start
5,2,0.6603902577980345,0.6383471950424007,0.7330800701344243,Multi-layer Perceptron,stats-items-start
5,3,0.6435123201823103,0.6197475634139542,0.7258912916423144,Multi-layer Perceptron,stats-items-start
5,4,0.6738641219199544,0.6479229137357361,0.7428988895382818,Multi-layer Perceptron,stats-items-start
5,5,0.6552912690499929,0.6317859470991446,0.7224430157802455,Multi-layer Perceptron,stats-items-start
5,1,0.6064378293690358,0.6010495266687217,0.6027469316189362,Multi-layer Perceptron,stats-items_select
5,2,0.6165645919384704,0.6165971254323283,0.6026884862653419,Multi-layer Perceptron,stats-items_select
5,3,0.621606608745193,0.6187326169711569,0.6060198714202221,Multi-layer Perceptron,stats-items_select
5,4,0.5962968238142714,0.5953855494839102,0.5649912331969609,Multi-layer Perceptron,stats-items_select
5,5,0.6031476997578692,0.6037578138441245,0.5957919345412039,Multi-layer Perceptron,stats-items_select
5,1,0.6334282865688649,0.6435323523863421,0.5789012273524256,Multi-layer Perceptron,mouse-stats-items-hashed
5,2,0.6553482409913118,0.6928282068874362,0.5713033313851549,Multi-layer Perceptron,mouse-stats-items-hashed
5,3,0.6318188292266059,0.6277088955014993,0.6548217416715372,Multi-layer Perceptron,mouse-stats-items-hashed
5,4,0.631761857285287,0.6175871920146262,0.6781414377556984,Multi-layer Perceptron,mouse-stats-items-hashed
5,5,0.6637943312918388,0.6712586893696789,0.6707773232028054,Multi-layer Perceptron,mouse-stats-items-hashed
5,1,0.6182310212220481,0.6701548705500258,0.5098188194038574,Multi-layer Perceptron,mouse-stats-items-onehot
5,2,0.6502919811992594,0.6496720494417862,0.6677966101694915,Multi-layer Perceptron,mouse-stats-items-onehot
5,3,0.602848597065945,0.6040320638871713,0.6127410870835769,Multi-layer Perceptron,mouse-stats-items-onehot
5,4,0.6435123201823103,0.6686019696748087,0.5753945061367622,Multi-layer Perceptron,mouse-stats-items-onehot
5,5,0.6285002136447799,0.625842308343043,0.6383401519579193,Multi-layer Perceptron,mouse-stats-items-onehot
5,1,0.5913117789488677,0.4724890302101696,0.649561659848042,Multi-layer Perceptron,mouse-stats-items-start
5,2,0.6908417604329867,0.6526593017413663,0.8257744009351257,Multi-layer Perceptron,mouse-stats-items-start
5,3,0.6654322746047571,0.54999120016827,0.5912916423144361,Multi-layer Perceptron,mouse-stats-items-start
5,4,0.5673123486682808,0.4150303638594036,0.3680888369374634,Multi-layer Perceptron,mouse-stats-items-start
5,5,0.6382851445663011,0.5177156177156177,0.5911747516072472,Multi-layer Perceptron,mouse-stats-items-start
5,1,0.6486397949010112,0.6460360888541463,0.657218001168907,Multi-layer Perceptron,mouse-stats-items-select
5,2,0.6740065517732516,0.6609159623230713,0.7158386908240795,Multi-layer Perceptron,mouse-stats-items-select
5,3,0.6167355077624269,0.5687588770159951,0.5048509643483343,Multi-layer Perceptron,mouse-stats-items-select
5,4,0.599586953425438,0.48989863925908994,0.5180011689070719,Multi-layer Perceptron,mouse-stats-items-select
5,5,0.6841333143426862,0.6701449275362318,0.7188194038573934,Multi-layer Perceptron,mouse-stats-items-select
